26,89,0.030000
27,16,1.000000
27,19,1.000000
27,26,0.038462
27,27,0.500000
27,29,0.086957
27,34,0.055556
27,35,0.591837
27,36,0.142857
27,37,0.034483
27,38,0.150000
27,41,0.045455
27,42,0.021739
27,43,0.076923
27,46,0.043478
27,47,0.035480
27,48,0.014706
27,50,0.055762
27,51,0.078788
27,52,0.065385
27,53,0.086022
27,54,0.189560
27,55,0.053459
27,56,0.056266
27,57,0.152642
27,58,0.050761
27,59,0.019324
27,60,0.004132
27,61,0.033175
27,62,0.049587
27,63,0.064516
27,64,0.056604
27,67,0.285714
27,74,0.500000
27,78,0.125000
27,82,1.000000
27,83,1.111111
27,84,2.000000
27,85,0.157895
27,86,0.055556
27,87,0.250000
27,89,0.015152
27,90,0.013514
28,8,1.000000
28,9,0.666667
28,10,1.000000
28,11,1.000000
28,16,0.500000
28,19,1.000000
28,21,1.000000
28,28,0.230769
28,29,0.533333
28,31,0.250000
28,38,0.035714
28,39,0.076923
28,41,0.117647
28,42,0.058824
28,45,1.500000
28,46,0.023460
28,47,0.034876
28,48,0.079882
28,49,0.069959
28,50,0.018692
28,51,0.029304
28,52,0.047619
28,53,0.059937
28,54,0.092683
28,55,0.802867
28,56,0.120072
28,57,0.177645
28,58,0.049658
28,59,0.028571
28,60,0.059925
28,61,0.014815
28,62,0.055215
28,63,0.027397
28,64,0.037500
28,65,0.421053
28,66,0.012821
28,67,0.500000
28,68,1.000000
28,70,1.500000
28,77,0.250000
28,83,1.166667
28,84,3.000000
28,85,0.666667
28,90,0.403846
28,91,0.038462
28,92,0.037037
29,11,1.000000
29,16,0.250000
29,18,1.000000
29,19,1.000000
29,20,0.250000
29,27,0.166667
29,28,0.086957
29,29,0.083333
29,30,0.200000
29,32,0.473684
29,36,0.090909
29,37,0.142857
29,39,0.172414
29,46,0.013274
29,47,0.032929
29,48,0.088092
29,49,0.020588
29,51,0.031073
29,52,0.057762
29,53,0.532819
29,54,0.085106
29,55,0.826230
29,56,0.107050
29,57,0.156576
29,58,0.061503
29,59,0.038095
29,60,0.026087
29,61,0.140893
29,62,0.102041
29,63,0.012121
29,64,0.019231
29,65,0.018182
29,67,1.000000
29,75,0.956522
29,77,1.000000
29,78,1.000000
29,79,1.100000
29,83,1.333333
29,88,0.200000
29,89,0.041667
29,90,0.066667
29,91,0.038462
29,93,0.062500
30,8,0.250000
30,16,0.500000
30,19,1.000000
30,20,1.937500
30,21,0.571429
30,25,0.500000
30,28,0.100000
30,30,0.125000
30,31,0.062500
30,40,0.033333
30,41,0.333333
30,45,1.000000
30,46,0.025806
30,47,0.028846
30,48,0.032512
30,49,0.037037
30,50,0.011561
30,51,0.034946
30,52,0.110320
30,53,0.005155
30,54,0.059041
30,55,0.144444
30,56,0.164966
30,57,0.216906
30,58,0.071295
30,59,0.123457
30,60,0.135531
30,61,0.106122
30,62,0.042683
30,63,0.035533
30,64,0.028249
30,65,0.040816
30,66,0.029412
30,67,2.000000
30,77,0.500000
30,79,1.000000
30,81,1.500000
30,82,5.000000
30,83,1.000000
30,86,0.941176
30,88,0.033333
30,89,0.250000
30,90,0.065217
30,91,0.019231
30,92,0.021739
30,93,0.054054
30,95,0.200000
31,6,0.500000
31,14,0.500000
31,15,0.142857
31,19,0.333333
31,20,0.571429
31,21,0.777778
31,25,1.000000
31,29,1.250000
31,31,0.346154
31,34,0.074074
31,35,0.071429
31,36,0.076923
31,37,0.103448
31,41,0.222222
31,46,0.045113
31,47,0.012956
31,48,0.038698
31,49,0.043984
31,50,0.205714
31,51,0.093750
31,52,0.081232
31,53,0.023952
31,54,0.044693
31,55,0.509579
31,56,0.265495
31,57,0.146417
31,58,0.059603
31,59,0.162571
31,60,0.075581
31,61,0.092593
31,62,0.072727
31,63,0.139535
31,64,0.116667
31,65,0.023810
31,66,0.019324
31,67,0.029197
31,68,0.065574
31,69,0.555556
31,72,1.000000
31,78,1.000000
31,79,1.000000
31,80,1.000000
31,81,0.600000
31,82,2.500000
31,84,1.000000
31,89,0.100000
31,90,0.150000
31,91,0.030303
31,92,0.025000
31,93,0.014085
31,94,0.031250
32,2,1.000000
32,20,3.000000
32,23,1.000000
32,29,0.666667
32,32,0.166667
32,34,0.250000
32,35,0.090909
32,36,0.048780
32,41,0.423077
32,44,0.857143
32,46,0.014493
32,47,0.021044
32,48,0.099778
32,49,0.197390
32,50,0.075881
32,51,0.049470
32,52,0.079310
32,53,0.034765
32,54,0.097264
32,55,0.266784
32,56,0.329202
32,57,0.057412
32,58,0.072589
32,59,0.130719
32,60,0.131206
32,61,0.099010
32,62,0.054545
32,63,0.067669
32,64,0.093137
32,65,0.153846
32,66,0.034014
32,67,0.011976
32,68,0.039370
32,69,0.944444
32,70,1.000000
32,75,1.000000
32,78,0.600000
32,79,2.000000
32,81,1.500000
32,82,5.333333
32,83,6.666667
32,84,4.000000
32,85,0.500000
32,86,1.000000
32,92,0.015625
32,93,0.015385
32,94,0.052632
32,98,0.250000
33,3,1.000000
33,16,1.000000
33,17,0.333333
33,19,1.000000
33,20,1.500000
33,21,1.000000
33,23,0.500000
33,27,0.666667
33,35,0.090909
33,40,0.029412
33,41,0.037037
33,46,0.014925
33,47,0.066667
33,48,0.090909
33,49,0.153689
33,50,0.065898
33,51,0.076531
33,52,0.032934
33,53,0.065315
33,54,0.157143
33,55,0.212711
33,56,0.269850
33,57,0.076489
33,58,0.135246
33,59,0.069333
33,60,0.044444
33,61,0.128755
33,62,0.052133
33,63,0.202703
33,64,0.033981
33,65,0.099338
33,66,0.036585
33,67,0.010417
33,68,0.007246
33,69,0.301205
33,70,0.700000
33,75,2.000000
33,77,0.500000
33,78,1.333333
33,79,0.954545
33,80,0.800000
33,81,0.678571
33,82,2.595029
33,83,2.022531
33,84,2.000000
33,88,0.500000
33,89,0.208333
33,94,0.045455
33,96,0.066667
33,97,0.600000
33,98,0.125000
34,1,0.333333
34,7,0.333333
34,20,1.000000
34,23,1.000000
34,24,0.500000
34,36,0.500000
34,39,0.052632
34,40,0.142857
34,41,0.095238
34,42,1.000000
34,44,0.333333
34,46,1.000000
34,47,0.833333
34,48,0.135484
34,49,0.114796
34,50,0.077214
34,51,0.033746
34,52,0.072097
34,53,0.094972
34,54,0.069149
34,55,0.187323
34,56,0.228792
34,57,0.072316
34,58,0.181185
34,59,0.063181
34,60,0.056818
34,61,0.009434
34,62,0.062500
34,63,0.068027
34,64,0.369565
34,65,0.048276
34,66,0.062500
34,67,0.030043
34,68,0.030928
34,69,0.046414
34,70,0.333333
34,75,1.000000
34,77,0.500000
34,79,4.000000
34,80,1.097429
34,81,0.576704
34,82,2.244101
34,83,2.715073
34,84,3.173205
34,85,3.333333
34,88,2.000000
34,90,0.105263
34,92,0.058824
34,93,0.031250
34,95,0.240000
34,96,0.250000
34,97,0.100000
34,98,0.142857
35,1,0.750000
35,2,0.428571
35,8,1.000000
35,16,1.000000
35,20,6.000000
35,21,1.500000
35,32,0.384615
35,34,1.000000
35,39,0.250000
35,41,0.500000
35,46,1.000000
35,47,1.000000
35,48,0.238095
35,49,0.071856
35,50,0.114773
35,51,0.090369
35,52,0.020725
35,53,0.333333
35,54,0.283237
35,55,0.078512
35,56,0.151709
35,57,0.077182
35,58,0.313113
35,59,0.081864
35,60,0.057823
35,61,0.056522
35,62,0.070000
35,63,0.029557
35,64,0.120482
35,65,0.067568
35,66,0.034286
35,67,0.215190
35,68,0.055556
35,69,0.013333
35,70,0.105263
35,71,0.558824
35,72,0.800000
35,73,1.000000
35,74,0.015873
35,75,0.022727
35,77,0.444444
35,79,0.036585
35,80,1.182803
35,81,0.772727
35,82,26.972222
35,83,2.575434
35,84,2.846154
35,85,0.296296
35,86,0.142857
35,87,0.210084
35,88,0.166667
35,89,0.142857
35,92,0.100000
35,93,0.027778
35,94,0.200000
35,95,0.062500
35,96,0.066667
35,97,0.666667
35,98,0.375000
35,99,0.250000
36,0,1.000000
36,2,0.125000
36,5,0.500000
36,8,0.500000
36,12,2.000000
36,16,1.000000
36,20,1.000000
36,26,0.250000
36,28,1.000000
36,33,0.500000
36,34,0.500000
36,40,0.333333
36,44,1.000000
36,47,1.333333
36,48,0.666667
36,50,0.051793
36,51,0.258022
36,52,0.082011
36,53,1.500000
36,54,0.064935
36,55,0.058126
36,56,0.268293
36,57,0.185283
36,58,0.137611
36,59,0.064090
36,60,0.013093
36,61,0.088462
36,62,0.094148
36,63,0.133333
36,64,0.033285
36,65,0.061125
36,66,0.075758
36,67,0.117647
36,68,0.172185
36,69,0.047945
36,70,0.015152
36,71,0.166667
36,72,1.000000
36,73,0.040816
36,74,0.010309
36,75,0.020619
36,77,1.058824
36,78,0.307692
36,79,0.081967
36,80,0.791398
36,81,1.285036
36,82,1.496653
36,83,2.112500
36,84,0.875000
36,85,0.346154
36,86,0.200000
36,88,0.044118
36,89,0.082707
36,91,0.030303
36,92,0.028571
36,93,0.050000
36,94,0.166667
36,96,0.181818
36,97,0.166667
36,99,0.111111
37,0,1.000000
37,1,0.200000
37,9,0.750000
37,11,0.250000
37,16,0.666667
37,20,1.000000
37,25,0.800000
37,26,0.055556
37,27,0.157895
37,29,1.000000
37,33,0.857143
37,34,0.444444
37,35,1.000000
37,37,0.428571
37,42,0.777778
37,43,3.000000
37,45,0.666667
37,47,1.200000
37,49,0.142857
37,50,0.400000
37,51,0.084282
37,52,0.235434
37,53,0.067753
37,54,0.073370
37,55,0.127830
37,56,0.875000
37,57,0.229499
37,58,0.046178
37,59,0.041941
37,60,0.047814
37,61,0.027460
37,62,0.385017
37,63,0.087940
37,64,0.054839
37,65,0.074866
37,66,0.055556
37,67,0.058091
37,68,0.100671
37,69,0.037267
37,70,0.041667
37,71,0.117647
37,73,0.300000
37,75,0.033333
37,76,0.217949
37,77,0.017595
37,78,0.240000
37,79,0.378378
37,80,0.432319
37,81,1.072289
37,82,2.411093
37,83,0.281250
37,84,0.152000
37,85,0.066667
37,86,0.019231
37,87,0.024752
37,88,0.106557
37,89,0.022727
37,90,0.017699
37,91,0.028571
37,92,0.081081
37,93,0.062500
37,94,0.083333
37,95,0.035714
37,96,0.411765
37,99,0.222222
38,4,1.000000
38,22,0.947368
38,25,0.666667
38,26,0.266667
38,32,0.818182
38,33,0.666667
38,34,0.090909
38,35,0.285714
38,37,0.666667
38,41,0.666667
38,48,1.000000
38,51,0.545455
38,52,0.208955
38,53,0.253541
38,54,0.140126
38,55,0.064020
38,56,0.466667
38,57,0.522442
38,58,0.122581
38,59,0.054154
38,60,0.032198
38,61,0.072886
38,62,0.180747
38,63,0.210526
38,64,0.123077
38,65,0.133333
38,66,0.017857
38,67,0.066176
38,68,0.056701
38,69,0.038647
38,70,0.127907
38,71,0.054945
38,72,0.040000
38,73,0.041420
38,74,0.049107
38,75,0.123188
38,76,0.245098
38,77,0.362416
38,78,0.305785
38,79,0.336601
38,80,0.310708
38,81,1.523944
38,82,2.683398
38,83,0.058343
38,84,0.057057
38,85,0.138340
38,86,0.097561
38,87,0.192513
38,88,0.150838
38,89,0.183333
38,90,0.125828
38,91,0.090909
38,92,0.045045
38,93,0.115385
38,94,0.280000
38,99,0.125000
39,1,2.000000
39,2,2.000000
39,7,0.500000
39,11,1.000000
39,19,0.250000
39,20,0.250000
39,24,1.000000
39,25,0.684211
39,29,0.333333
39,34,1.000000
39,36,0.800000
39,37,0.200000
39,38,0.454545
39,39,1.000000
39,41,0.250000
39,43,0.625000
39,44,1.000000
39,45,0.800000
39,46,2.000000
39,47,0.833333
39,49,0.300000
39,50,0.245902
39,51,0.347368
39,52,1.177656
39,53,0.533772
39,54,0.293214
39,55,0.103870
39,56,0.040201
39,57,0.189840
39,58,0.181973
39,59,0.096880
39,60,0.113527
39,61,0.133333
39,62,0.104978
39,63,0.109756
39,64,0.166667
39,65,0.078125
39,66,0.086022
39,67,0.040909
39,68,0.038674
39,69,0.028302
39,70,0.049180
39,71,0.019802
39,72,0.082474
39,73,0.148760
39,74,0.091102
39,75,0.238372
39,76,0.439024
39,77,0.046980
39,78,0.058559
39,79,0.166667
39,80,0.615979
39,81,0.326108
39,82,0.077821
39,83,0.034387
39,84,0.095833
39,85,0.120603
39,86,0.017045
39,88,0.031008
39,89,0.007937
39,90,0.018692
39,91,0.086957
39,92,0.117647
39,93,0.043478
39,94,0.153846
40,1,0.500000
40,15,0.500000
40,20,1.000000
40,21,0.500000
40,23,0.266667
40,24,0.045455
40,25,1.333333
40,26,3.000000
40,27,1.000000
40,34,1.000000
40,35,1.142857
40,36,0.333333
40,40,2.666667
40,43,1.333333
40,44,2.500000
40,45,0.714286
40,46,1.666667
40,48,1.000000
40,49,0.055921
40,50,0.064145
40,51,0.103909
40,52,0.775987
40,53,0.418194
40,54,0.581263
40,55,0.169578
40,56,0.360656
40,57,0.090790
40,58,0.106942
40,59,0.062785
40,60,0.046756
40,61,0.075269
40,62,0.081633
40,63,0.037249
40,64,0.135359
40,65,0.209945
40,66,0.156951
40,67,0.192308
40,68,0.149171
40,69,0.037234
40,70,0.188755
40,71,0.331915
40,72,0.174825
40,73,0.036496
40,74,0.133956
40,75,0.006849
40,76,0.196023
40,77,0.016260
40,78,0.091346
40,79,0.052632
40,80,1.413793
40,81,1.080645
40,82,0.146667
40,83,0.046512
40,84,0.057692
40,85,0.044643
40,86,0.074324
40,87,0.066116
40,88,0.074074
40,89,0.009091
40,90,0.077922
40,91,0.075000
40,94,0.076923
40,96,0.076923
41,8,0.250000
41,13,1.000000
41,20,0.500000
41,21,0.250000
41,23,0.105263
41,24,0.142857
41,28,0.500000
41,29,1.000000
41,36,0.750000
41,37,0.333333
41,39,1.000000
41,41,0.400000
41,42,1.000000
41,43,0.666667
41,46,0.928571
41,47,1.000000
41,48,0.666667
41,49,0.143836
41,50,0.112410
41,51,0.227785
41,52,1.144250
41,53,0.366096
41,54,0.564370
41,55,0.619443
41,56,0.510193
41,57,0.152227
41,58,0.249530
41,59,0.196393
41,60,0.164208
41,61,0.154101
41,62,0.201031
41,63,0.145089
41,64,0.064198
41,65,0.068602
41,66,0.149425
41,67,0.063670
41,68,0.217573
41,69,0.211823
41,70,0.254630
41,71,0.100917
41,72,0.147170
41,73,0.025105
41,74,0.274834
41,75,0.075758
41,76,0.106952
41,77,0.060345
41,78,0.034043
41,79,0.048128
41,80,2.273585
41,81,0.018634
41,82,0.046512
41,83,0.063492
41,84,0.060773
41,85,0.254386
41,86,0.031250
41,87,0.051282
41,90,0.135593
41,91,0.169231
41,93,0.100000
41,94,0.150000
41,95,0.117647
41,96,0.500000
42,20,2.000000
42,22,1.500000
42,24,0.123288
42,26,0.500000
42,27,0.666667
42,28,2.000000
42,36,2.000000
42,37,0.750000
42,39,0.750000
42,40,1.000000
42,41,1.000000
42,42,0.250000
42,43,2.000000
42,45,1.000000
42,46,1.000000
42,47,0.500000
42,48,1.100000
42,49,1.315789
42,50,1.096774
42,51,0.166215
42,52,0.999727
42,53,1.035630
42,54,0.443670
42,55,1.368006
42,56,0.279606
42,57,0.154849
42,58,0.184470
42,59,0.074832
42,60,0.052216
42,61,0.051301
42,62,0.043108
42,63,0.039634
42,64,0.085347
42,65,0.060297
42,66,0.185185
42,67,0.070707
42,68,0.091837
42,69,0.008734
42,70,0.021645
42,71,0.046693
42,72,0.071429
42,73,0.037559
42,74,0.122517
42,75,0.049822
42,76,0.086957
42,77,0.047619
42,78,0.027586
42,79,0.036145
42,80,1.610272
42,81,0.006211
42,82,0.031008
42,83,0.057692
42,84,0.006993
42,85,0.041237
42,86,0.008929
42,87,0.045977
42,88,0.033708
42,90,0.111111
42,91,0.150000
42,92,0.135135
42,94,0.071429
42,96,0.100000
42,97,0.190476
42,98,0.111111
42,99,0.250000
43,23,0.500000
43,24,0.130000
43,25,0.035136
43,26,0.034196
43,32,1.000000
43,36,0.500000
43,37,0.555556
43,38,1.000000
43,40,1.000000
43,41,0.142857
43,44,1.000000
43,45,0.428571
43,46,0.840000
43,47,1.000000
43,48,1.200000
43,49,3.333333
43,50,0.807692
43,51,0.190544
43,52,1.015825
43,53,0.865543
43,54,0.854805
43,55,0.561204
43,56,0.330963
43,57,0.205537
43,58,0.286416
43,59,0.083247
43,60,0.061362
43,61,0.051095
43,62,0.079973
43,63,0.106405
43,64,0.055812
43,65,0.034047
43,66,0.131148
43,67,2.500000
43,68,0.111111
43,69,0.080000
43,70,0.030303
43,71,0.024390
43,72,0.010135
43,73,0.096296
43,74,0.106383
43,75,0.076046
43,76,0.128931
43,77,0.119681
43,78,0.063604
43,79,1.559165
43,80,0.857627
43,81,0.053435
43,82,0.020833
43,83,0.022727
43,84,0.056180
43,86,0.011236
43,87,0.034483
43,88,0.010417
43,89,0.038462
43,90,0.083885
43,91,0.131579
43,92,0.302326
43,93,0.125000
43,96,0.166667
43,97,0.666667
43,98,0.111111
44,7,0.333333
44,12,0.250000
44,13,1.000000
44,24,0.120301
44,25,0.098160
44,26,0.032817
44,27,1.333333
44,29,0.500000
44,35,2.000000
44,37,0.500000
44,38,0.125000
44,39,0.444444
44,40,0.750000
44,42,1.000000
44,43,2.500000
44,44,0.857143
44,45,1.500000
44,46,1.352941
44,47,1.571429
44,48,1.100000
44,49,3.400000
44,50,0.969697
44,51,1.266667
44,52,0.309359
44,53,1.051617
44,54,0.730372
44,55,0.219701
44,56,0.171612
44,57,0.136340
44,58,0.170288
44,59,0.118185
44,60,0.071776
44,61,0.086431
44,62,0.187841
44,63,0.042666
44,64,0.047452
44,65,0.032137
44,66,0.028640
44,67,0.148936
44,68,0.481481
44,69,0.288889
44,70,1.000000
44,71,0.064151
44,72,0.063232
44,73,0.187266
44,74,0.020468
44,75,0.036232
44,76,0.238938
44,77,0.406716
44,78,0.111111
44,79,1.626087
44,80,0.090226
44,81,0.042945
44,83,0.028037
44,84,0.103093
44,85,0.044118
44,86,0.065934
44,88,0.037736
44,89,0.100000
44,90,0.085271
44,91,0.180723
44,92,0.041667
44,93,0.052632
44,95,0.083333
44,97,0.230769
44,98,0.200000
45,3,1.000000
45,7,0.333333
45,15,1.000000
45,18,0.666667
45,24,0.309091
45,25,0.160000
45,27,0.800000
45,29,0.333333
45,32,1.500000
45,33,1.500000
45,37,0.200000
45,38,0.666667
45,39,1.000000
45,40,0.166667
45,41,1.000000
45,42,0.368421
45,43,1.333333
45,44,0.500000
45,45,1.500000
45,46,0.666667
45,47,0.666667
45,48,0.480000
45,49,2.120000
45,50,1.243697
45,51,1.120000
45,52,0.270744
45,53,0.870607
45,54,0.440651
45,55,0.183004
45,56,0.156403
45,57,0.164271
45,58,0.206600
45,59,0.114707
45,60,0.257748
45,61,0.272789
45,62,0.135663
45,63,0.073482
45,64,0.074483
45,65,0.090909
45,66,0.047154
45,67,0.042895
45,68,0.032051
45,69,0.043478
45,70,0.500000
45,71,0.041667
45,72,0.031250
45,73,0.199438
45,74,0.046610
45,75,0.047210
45,76,0.137427
45,77,0.055118
45,78,0.893617
45,79,1.012857
45,80,0.080918
45,81,0.100000
45,82,0.038095
45,83,0.007353
45,84,0.011628
45,85,0.038462
45,86,0.030928
45,87,0.022222
45,88,0.030612
45,89,0.041667
45,91,0.181818
45,92,0.250000
45,93,0.103448
45,96,0.100000
45,99,0.125000
46,4,1.000000
46,13,4.000000
46,14,0.894737
46,16,2.000000
46,19,1.000000
46,23,0.500000
46,24,1.000000
46,25,0.145455
46,28,0.333333
46,30,0.500000
46,35,2.000000
46,37,1.500000
46,38,0.800000
46,39,0.166667
46,40,0.600000
46,41,1.095238
