0,8,1,1.000000
0,9,15,1.000000
0,12,2,1.000000
0,47,0,1.000000
1,7,18,1.000000
1,8,18,0.500000
1,11,4,1.000000
1,11,5,1.000000
1,17,17,1.000000
1,23,23,1.000000
1,37,1,1.000000
1,38,15,1.000000
1,58,14,1.000000
1,88,12,1.000000
2,7,14,1.000000
2,12,4,1.000000
2,12,9,1.000000
2,13,21,0.333333
2,20,16,2.000000
2,24,14,1.000000
2,52,19,1.000000
2,59,16,1.000000
2,63,18,1.000000
3,10,0,1.000000
3,10,17,1.000000
3,12,14,1.000000
3,12,19,1.000000
3,13,2,0.200000
3,13,3,1.000000
3,15,13,1.000000
3,18,10,1.000000
3,23,19,1.000000
3,25,2,1.000000
3,30,10,1.000000
3,31,13,1.000000
3,31,14,1.500000
3,31,15,1.000000
3,32,1,1.000000
3,33,3,1.000000
3,33,20,0.500000
3,34,3,2.000000
3,60,17,1.000000
3,67,13,1.000000
3,95,17,1.000000
4,14,12,1.000000
4,15,17,2.000000
4,30,8,2.000000
4,30,10,0.500000
4,31,9,0.333333
4,31,11,2.000000
4,31,12,0.500000
4,31,15,1.000000
4,31,19,1.000000
4,32,18,1.000000
4,32,19,1.000000
4,33,1,1.000000
4,33,2,1.000000
4,33,4,1.000000
4,33,18,1.000000
4,33,20,1.000000
4,33,21,1.000000
4,34,0,1.333333
4,34,22,1.000000
4,34,23,1.000000
4,38,15,1.000000
4,57,18,0.500000
4,63,13,0.500000
4,67,15,1.000000
5,11,1,1.000000
5,11,5,1.000000
5,17,11,1.000000
5,21,18,1.000000
5,24,3,0.500000
5,32,18,1.000000
5,38,16,1.000000
6,12,13,1.000000
6,17,20,0.500000
6,22,18,0.500000
6,23,12,1.000000
6,24,2,1.000000
6,26,2,0.666667
6,29,1,1.000000
6,65,12,1.000000
6,68,12,1.000000
6,83,23,1.000000
7,2,17,1.000000
7,3,2,1.000000
7,3,23,1.000000
7,7,2,1.000000
7,15,15,1.000000
7,15,17,1.000000
7,16,11,1.000000
7,17,2,0.500000
7,19,9,1.000000
7,20,9,0.750000
7,20,16,1.000000
7,39,18,1.000000
7,59,18,1.000000
7,91,17,1.000000
8,2,9,1.000000
8,2,22,0.333333
8,3,16,1.000000
8,3,23,1.000000
8,5,20,1.000000
8,8,4,1.000000
8,8,15,0.500000
8,18,14,1.000000
8,23,0,1.000000
8,24,18,1.000000
8,42,16,1.000000
8,55,22,0.500000
8,55,23,1.000000
8,68,12,1.000000
9,5,14,1.000000
9,7,20,1.000000
9,11,21,0.500000
9,19,9,1.000000
9,22,4,2.000000
9,25,12,1.000000
9,25,17,1.000000
9,47,3,1.000000
9,49,16,1.000000
9,51,17,1.000000
9,54,21,0.500000
9,54,22,1.500000
9,55,23,1.000000
9,75,17,0.500000
10,3,14,1.000000
10,8,4,1.000000
10,8,21,1.000000
10,9,4,1.000000
10,16,12,1.000000
10,23,11,1.000000
10,23,17,1.000000
10,24,12,1.000000
10,24,16,0.500000
10,26,17,1.000000
10,28,6,1.000000
10,32,19,0.800000
10,32,20,1.000000
10,33,4,1.000000
10,34,4,0.666667
10,47,3,1.000000
10,47,4,1.000000
10,48,16,1.000000
10,53,19,0.500000
10,54,17,1.000000
10,54,20,2.000000
10,58,11,1.000000
10,58,12,0.666667
10,62,11,1.000000
10,70,5,2.000000
10,70,6,1.000000
10,89,7,1.000000
11,2,19,0.500000
11,14,2,1.000000
11,21,6,1.000000
11,25,12,1.000000
11,31,17,2.000000
11,33,3,1.000000
11,53,21,1.000000
11,59,18,1.000000
12,0,12,1.000000
12,1,2,0.500000
12,1,14,1.000000
12,5,17,1.000000
12,5,23,1.000000
12,8,8,1.000000
12,8,17,1.000000
12,11,22,1.000000
12,16,9,1.000000
12,22,14,1.000000
12,24,0,1.000000
12,33,0,1.000000
12,33,1,0.500000
12,33,2,0.666667
12,34,2,1.000000
12,34,12,1.500000
12,34,13,0.666667
12,34,14,1.000000
12,34,15,1.000000
12,34,16,0.666667
12,34,17,1.000000
12,34,18,1.000000
12,45,15,1.000000
12,50,14,1.000000
12,54,19,1.000000
12,61,18,1.000000
12,82,17,1.000000
13,2,5,1.000000
13,5,14,0.500000
13,14,14,1.000000
13,18,19,1.000000
13,24,22,0.333333
13,26,4,0.500000
13,28,3,0.125000
13,33,0,1.000000
13,33,1,2.000000
13,35,7,2.000000
13,37,8,1.000000
13,42,17,1.000000
13,46,12,1.000000
13,50,14,2.000000
14,2,11,1.000000
14,5,8,1.000000
14,8,13,1.000000
14,8,16,1.000000
14,8,23,1.000000
14,10,12,1.000000
14,10,14,1.000000
14,15,0,1.000000
14,23,0,1.000000
14,23,1,0.666667
14,23,2,0.333333
14,23,10,1.000000
14,23,11,1.000000
14,23,12,1.500000
14,23,13,1.000000
14,23,14,1.000000
14,23,15,1.000000
14,23,16,1.000000
14,23,17,0.800000
14,23,18,1.000000
14,23,19,1.000000
14,23,20,0.750000
14,24,2,0.500000
14,24,10,1.000000
14,24,11,1.000000
14,27,5,1.000000
14,39,14,1.000000
14,43,15,1.000000
14,48,1,1.000000
14,48,2,1.000000
14,50,1,1.000000
14,54,3,1.000000
14,59,9,1.000000
14,60,11,1.000000
14,68,10,1.000000
14,68,11,2.000000
14,76,14,2.000000
14,76,15,1.000000
14,76,16,0.800000
15,3,11,1.000000
15,7,19,1.000000
15,9,13,1.000000
15,11,11,1.000000
15,12,22,1.000000
15,15,13,2.000000
15,29,12,1.000000
15,45,12,1.000000
15,47,12,1.000000
15,49,2,2.000000
15,49,3,1.000000
15,67,19,1.000000
15,68,22,2.000000
15,68,23,0.500000
15,69,22,1.000000
15,84,18,1.000000
15,84,19,1.000000
15,84,20,0.500000
16,2,9,1.000000
16,3,11,0.500000
16,5,1,1.000000
16,5,20,0.500000
16,7,8,1.000000
16,7,21,0.500000
16,10,14,1.000000
16,11,13,1.000000
16,12,13,1.000000
16,25,0,1.000000
16,27,0,1.000000
16,27,3,0.250000
16,27,6,0.500000
16,28,4,1.500000
16,57,0,1.000000
16,58,3,1.000000
16,59,19,0.500000
16,63,0,1.000000
16,64,2,0.200000
16,69,19,2.000000
16,70,22,0.500000
16,81,18,1.000000
16,81,19,0.500000
16,81,20,1.000000
16,81,21,1.000000
16,81,22,1.000000
16,81,23,1.000000
17,0,16,0.500000
17,1,14,1.000000
17,2,13,1.000000
17,4,10,1.000000
17,5,8,0.500000
17,5,20,1.000000
17,16,22,1.000000
17,25,0,2.000000
17,33,2,0.250000
17,33,3,0.250000
17,33,6,1.000000
17,35,3,0.200000
17,37,2,0.250000
17,40,15,1.000000
17,40,21,2.000000
17,40,22,1.000000
17,40,23,0.500000
17,43,12,1.000000
17,46,0,1.500000
17,46,1,0.666667
17,46,2,1.000000
17,46,4,1.000000
17,46,5,1.000000
17,46,6,1.000000
17,46,8,1.500000
17,46,9,0.500000
17,46,10,1.000000
17,62,13,1.000000
17,62,14,1.000000
17,62,15,2.000000
17,63,14,1.250000
17,63,15,0.666667
17,63,16,1.000000
17,86,0,1.000000
17,97,10,0.500000
18,1,22,1.000000
18,2,20,1.000000
18,3,13,1.000000
18,4,2,0.333333
18,4,3,0.333333
18,9,14,1.000000
18,17,22,1.000000
18,18,5,1.000000
18,18,6,1.000000
18,18,18,1.000000
18,18,23,1.000000
18,19,1,1.000000
18,19,5,1.333333
18,19,21,1.000000
18,19,22,1.000000
18,19,23,3.000000
18,34,5,0.666667
18,36,16,1.000000
18,36,21,1.000000
18,38,3,0.250000
18,40,15,1.000000
18,50,0,1.000000
18,69,9,1.000000
18,71,3,0.500000
18,71,19,0.666667
18,72,2,0.500000
18,72,5,1.000000
19,3,13,1.000000
19,7,15,1.000000
19,13,18,1.000000
19,18,1,1.000000
19,18,5,1.000000
19,18,20,1.000000
19,19,18,2.000000
19,19,19,1.000000
19,19,21,1.000000
19,19,22,2.000000
19,20,7,1.000000
19,20,19,1.000000
19,29,3,1.000000
19,29,4,1.000000
19,33,7,1.000000
19,35,0,0.500000
19,36,3,0.250000
19,36,4,1.000000
19,37,1,0.500000
19,41,11,1.000000
19,43,4,1.000000
19,51,4,0.333333
19,52,0,1.000000
19,52,1,0.142857
19,52,2,0.111111
19,52,3,0.052632
19,52,4,0.105263
19,52,7,0.250000
19,52,15,0.250000
19,52,21,0.500000
19,53,3,0.083333
19,53,4,0.090909
19,53,5,0.047619
19,53,10,0.333333
19,53,17,0.142857
19,53,20,0.125000
19,54,2,0.250000
19,54,7,0.333333
19,54,9,0.500000
19,54,12,0.066667
19,54,13,0.050000
19,54,14,0.047619
19,54,15,0.181818
19,54,17,0.142857
19,54,18,0.125000
19,55,1,0.100000
19,55,10,0.285714
19,55,13,0.052632
19,55,14,0.125000
19,55,15,0.100000
19,55,16,0.111111
19,55,18,0.250000
19,55,19,0.500000
19,55,20,0.166667
19,56,17,0.166667
19,57,1,0.500000
19,57,2,0.300000
19,57,4,0.111111
19,57,7,0.200000
19,57,10,0.333333
19,58,2,0.333333
19,58,4,0.125000
19,58,17,0.200000
19,62,18,1.000000
19,69,21,1.000000
19,72,3,0.166667
19,73,1,0.166667
19,73,4,0.166667
19,73,17,0.142857
19,73,21,1.000000
19,80,21,1.000000
19,80,22,1.000000
19,88,17,1.000000
19,88,18,1.000000
19,88,22,1.000000
20,4,1,1.000000
20,12,20,1.000000
20,19,21,1.000000
20,34,11,1.000000
20,36,2,0.200000
20,37,23,0.500000
20,38,2,0.500000
20,38,10,1.000000
20,38,23,1.000000
20,40,11,1.000000
20,44,20,1.000000
20,51,5,0.600000
20,51,22,0.166667
20,52,6,1.000000
20,53,2,1.000000
20,53,7,0.333333
20,53,21,0.166667
20,54,4,0.095238
20,54,5,0.400000
20,54,7,0.333333
20,54,12,0.142857
20,54,17,0.200000
20,54,21,0.200000
20,55,6,0.111111
20,55,7,0.333333
20,55,11,0.250000
20,55,13,0.125000
20,55,17,0.166667
20,55,18,0.083333
20,56,0,0.250000
20,56,1,0.016667
20,56,2,0.052632
20,56,3,0.092593
20,56,4,0.046512
20,56,5,0.083333
20,56,6,0.071429
20,56,9,0.250000
20,56,12,0.083333
20,56,13,0.100000
20,56,15,0.074074
20,56,17,0.230769
20,56,18,0.061224
20,56,21,0.026316
20,56,22,0.037037
20,56,23,0.032258
20,57,0,0.166667
20,57,1,0.071429
20,57,2,0.081081
20,57,3,0.045455
20,57,4,0.048780
20,57,5,0.222222
20,57,6,0.100000
20,57,7,0.166667
20,57,8,0.266667
20,57,10,0.285714
20,57,11,0.090909
20,57,12,0.111111
20,57,14,0.025000
20,57,15,0.080000
20,57,16,0.074074
20,57,17,0.055556
20,57,18,0.107143
20,57,19,0.047619
20,57,20,0.227273
20,57,21,0.200000
20,57,22,0.041667
20,57,23,0.100000
20,58,0,0.038462
20,58,1,0.037736
20,58,2,0.053571
20,58,3,0.073529
20,58,4,0.059701
20,58,5,0.050847
20,58,7,0.090909
20,58,8,0.363636
20,58,9,0.150000
20,58,10,0.105263
20,58,11,0.090909
20,58,12,0.045455
20,58,13,0.060606
20,58,14,0.037037
20,58,15,0.081081
20,58,17,0.107143
20,58,19,0.019608
20,58,20,0.051282
20,58,21,0.068966
20,58,22,0.048780
20,59,1,0.052632
20,59,2,0.062500
20,59,3,0.071429
20,59,4,0.062500
20,59,5,0.166667
20,59,11,0.250000
20,59,15,0.600000
20,59,18,0.076923
20,74,20,0.333333
20,75,20,0.111111
20,77,20,0.666667
20,88,17,1.000000
20,88,18,1.000000
20,88,19,1.000000
20,88,22,2.000000
20,89,19,1.000000
21,1,15,1.000000
21,4,14,1.000000
21,4,15,1.000000
21,18,8,1.000000
21,18,9,1.000000
21,18,13,1.000000
21,19,15,1.000000
21,20,10,1.000000
21,20,15,1.000000
21,20,23,1.000000
21,36,3,0.400000
21,37,5,1.000000
21,37,12,0.500000
21,37,13,0.500000
21,37,14,1.000000
21,37,18,1.000000
21,38,11,0.500000
21,38,18,0.500000
21,39,4,0.333333
21,43,12,1.000000
21,46,14,1.000000
21,48,2,1.000000
21,49,4,1.000000
21,50,4,1.000000
21,53,11,1.000000
21,53,12,0.333333
21,53,14,1.000000
21,53,18,1.000000
21,53,22,1.000000
21,54,2,0.071429
21,54,5,0.111111
21,54,13,0.500000
21,54,14,0.400000
21,54,17,0.666667
21,54,18,0.250000
21,54,19,0.250000
21,54,20,0.500000
21,55,3,0.250000
21,55,17,0.500000
21,56,0,0.083333
21,56,2,0.052632
21,56,3,0.068966
21,56,4,0.230769
21,56,9,0.133333
21,56,10,0.250000
21,56,11,0.090909
21,56,17,0.200000
21,56,19,0.040000
21,57,0,0.555556
21,57,1,0.250000
21,57,2,0.043478
21,57,3,0.133333
21,57,4,0.131579
21,57,5,0.440000
21,57,6,0.100000
21,57,7,0.454545
21,57,8,0.400000
21,57,9,0.250000
21,57,11,1.200000
21,57,12,0.750000
21,57,13,0.100000
21,57,14,0.406250
21,57,15,0.800000
21,57,16,0.750000
21,57,17,0.375000
21,57,18,0.250000
21,57,19,0.181818
21,57,20,0.142857
21,57,21,0.400000
21,57,22,0.370370
21,57,23,0.393939
21,58,0,0.375000
21,58,1,0.055556
21,58,2,0.076923
21,58,3,0.085714
21,58,4,0.142857
21,58,5,0.066667
21,58,6,0.100000
21,58,8,0.333333
21,58,9,0.750000
21,58,11,0.083333
21,58,12,0.222222
21,58,15,0.117647
21,58,16,0.444444
21,58,18,0.176471
21,58,19,0.173913
21,58,20,0.111111
21,58,21,0.100000
21,58,22,0.071429
21,59,0,0.285714
21,59,1,0.136364
21,59,2,0.176471
21,59,3,0.206897
21,59,4,0.238095
21,59,6,0.100000
21,59,10,0.125000
21,59,11,0.125000
21,59,16,0.250000
21,59,17,0.062500
21,59,18,0.166667
21,59,19,0.058824
21,59,20,0.153846
21,59,22,0.375000
21,60,0,0.250000
21,60,1,0.066667
21,60,2,0.133333
21,60,3,0.117647
21,60,4,0.111111
21,60,5,0.100000
21,60,8,0.166667
21,60,10,0.333333
21,60,14,0.333333
21,60,15,0.400000
21,60,17,0.428571
21,60,18,0.357143
21,60,19,0.454545
21,60,21,0.333333
21,60,23,0.333333
21,61,0,0.375000
21,61,1,0.083333
21,61,2,0.235294
21,61,3,0.235294
21,61,5,0.062500
21,61,14,0.066667
21,61,16,0.214286
21,61,17,0.166667
21,61,18,0.307692
21,61,19,0.125000
21,61,20,0.076923
21,61,21,0.076923
21,61,22,0.181818
21,62,0,1.000000
21,62,1,0.142857
21,62,3,0.166667
21,62,4,0.166667
21,62,5,0.500000
21,62,7,1.000000
21,62,9,0.500000
21,62,13,0.250000
21,62,17,1.000000
21,62,20,1.000000
21,62,23,1.500000
21,64,8,1.000000
21,64,9,1.000000
21,64,11,0.750000
21,66,11,1.000000
21,73,3,1.000000
21,75,2,0.666667
21,75,5,2.000000
21,78,1,0.111111
21,78,12,0.200000
21,78,16,0.166667
21,78,17,0.500000
21,78,19,0.200000
21,88,17,1.000000
21,88,18,1.000000
21,88,19,0.600000
21,88,20,1.250000
21,88,21,1.000000
21,89,19,1.000000
21,89,21,1.000000
21,92,1,1.000000
21,97,5,1.000000
21,99,18,0.500000
22,3,22,1.000000
22,8,14,1.000000
22,18,12,1.000000
22,18,16,2.000000
22,19,13,2.000000
22,19,23,1.000000
22,28,13,1.000000
22,29,3,0.250000
22,36,22,1.000000
22,36,23,1.000000
22,37,18,1.000000
22,38,1,0.222222
22,42,6,1.000000
22,42,19,0.250000
22,42,23,1.000000
22,44,14,1.000000
22,47,1,0.333333
22,47,3,1.000000
22,48,0,1.666667
22,48,1,0.500000
22,51,8,0.500000
22,53,0,0.250000
22,53,1,0.062500
22,53,3,0.166667
22,53,4,0.076923
22,53,5,0.200000
22,53,6,0.090909
22,53,7,0.500000
22,53,8,0.666667
22,53,13,0.250000
22,53,23,0.090909
22,54,2,0.058824
22,54,4,0.200000
22,54,11,1.000000
22,54,13,0.500000
22,55,0,0.400000
22,55,2,0.090909
22,55,3,0.142857
22,55,4,3.000000
22,55,10,1.000000
22,55,17,0.500000
22,55,22,0.333333
22,56,1,0.058824
22,56,2,0.076923
22,56,3,0.103448
22,56,4,0.035714
22,56,15,0.142857
22,57,0,0.300000
22,57,1,0.240000
22,57,2,0.056604
22,57,3,0.120000
22,57,4,0.071429
22,57,5,0.428571
22,57,6,0.076923
22,57,7,0.333333
22,57,8,0.214286
22,57,9,0.500000
22,57,10,0.333333
22,57,11,0.071429
22,57,12,0.111111
22,57,13,0.285714
22,57,14,0.222222
22,57,15,0.181818
22,57,16,0.125000
22,57,19,0.045455
22,57,22,0.125000
22,57,23,0.058824
22,58,0,0.117647
22,58,1,0.050000
22,58,2,0.018868
22,58,3,0.068966
22,58,5,0.181818
22,58,6,0.200000
22,58,9,0.166667
22,58,10,0.166667
22,58,13,0.058824
22,58,14,0.105263
22,58,15,0.133333
22,58,16,0.166667
22,58,19,0.058824
22,59,0,0.105263
22,59,1,0.078947
22,59,2,0.181818
22,59,3,0.093023
22,59,4,0.060606
22,59,5,0.200000
22,59,6,0.166667
22,59,7,0.166667
22,59,8,0.090909
22,59,9,0.750000
22,59,10,0.250000
22,59,11,0.352941
22,59,12,0.333333
22,59,13,0.466667
22,59,14,0.214286
22,59,15,0.333333
22,59,16,0.333333
22,59,23,0.115385
22,60,2,0.060606
22,60,3,0.038462
22,60,15,0.111111
22,60,22,0.055556
22,61,2,0.043478
22,61,3,0.136364
22,61,4,0.043478
22,61,6,0.090909
22,61,14,0.333333
22,61,17,0.166667
22,61,18,0.125000
22,62,0,1.000000
22,62,1,0.111111
22,62,2,1.000000
22,62,4,0.250000
22,62,5,0.333333
22,62,10,0.333333
22,62,12,0.500000
22,62,15,0.333333
22,62,16,0.166667
22,62,17,0.100000
22,62,20,0.333333
22,62,23,0.125000
22,63,10,1.000000
22,63,22,1.000000
22,65,9,0.500000
22,66,6,0.333333
22,66,18,0.500000
22,69,21,1.000000
22,78,2,0.500000
22,78,3,0.250000
22,78,4,1.000000
22,78,20,0.333333
22,79,0,0.500000
22,80,3,0.111111
22,80,4,0.100000
22,80,6,0.250000
22,80,13,1.000000
22,81,4,0.333333
22,81,5,0.250000
22,93,12,2.000000
22,93,23,0.500000
22,94,6,0.200000
22,94,13,1.000000
22,95,2,1.000000
22,95,4,1.000000
22,95,18,0.250000
22,96,4,0.333333
22,96,17,1.000000
22,98,2,0.666667
22,98,9,1.000000
22,98,10,1.000000
22,98,14,1.000000
23,4,14,1.000000
23,17,20,1.000000
23,18,3,1.000000
23,28,2,1.000000
23,33,14,1.000000
23,37,19,1.000000
23,38,13,1.000000
23,39,21,0.500000
23,40,3,0.750000
23,40,11,1.000000
23,41,4,0.166667
23,43,19,1.000000
23,47,1,2.000000
23,47,3,1.000000
23,48,0,1.000000
23,48,1,1.000000
23,52,2,0.400000
23,52,3,0.333333
23,52,5,0.428571
23,52,9,1.000000
23,52,12,0.666667
23,52,13,0.250000
23,52,16,0.333333
23,52,20,1.000000
23,53,1,0.090909
23,53,6,0.333333
23,53,8,1.000000
23,53,9,1.000000
23,53,11,0.333333
23,53,14,0.166667
23,53,21,0.142857
23,54,3,0.040000
23,54,4,0.041667
23,54,11,0.250000
23,54,22,0.250000
23,54,23,0.142857
23,55,1,0.166667
23,55,2,0.095238
23,55,3,0.047619
23,55,4,0.074074
23,55,8,1.000000
23,55,22,0.200000
23,56,0,0.090909
23,56,2,0.032258
23,56,3,0.095238
23,56,4,0.023810
23,56,5,0.050000
23,56,6,0.400000
23,57,0,0.166667
23,57,1,0.129630
23,57,2,0.069767
23,57,4,0.142857
23,57,5,0.090909
23,57,6,0.428571
23,57,7,0.375000
23,57,8,0.200000
23,57,9,0.875000
23,57,10,0.625000
23,57,11,0.500000
23,57,12,1.000000
23,57,13,0.307692
23,57,14,0.200000
23,57,15,0.307692
23,57,16,0.235294
23,57,17,0.333333
23,57,18,0.285714
23,57,19,0.100000
23,57,20,0.100000
23,57,21,0.066667
23,57,22,0.043478
23,57,23,0.111111
23,58,1,0.029412
23,58,2,0.033333
23,58,5,0.058824
23,58,11,0.125000
23,58,12,0.200000
23,58,20,0.153846
23,58,21,0.047619
23,59,0,0.214286
23,59,3,0.032258
23,59,4,0.052632
23,59,5,0.047619
23,59,9,0.166667
23,59,11,0.250000
23,60,0,0.333333
23,60,3,0.045455
23,60,4,0.120000
23,60,5,0.272727
23,60,17,0.133333
23,60,19,0.100000
23,61,6,0.600000
23,61,8,0.166667
23,61,9,0.333333
23,61,16,0.666667
23,61,18,0.166667
23,61,19,0.090909
23,61,20,0.250000
23,65,16,0.250000
23,66,14,1.000000
23,66,16,1.000000
23,66,20,2.000000
23,69,20,2.000000
23,69,21,1.000000
23,77,18,0.500000
23,77,19,1.000000
23,77,20,1.000000
23,77,21,1.000000
23,78,20,1.000000
23,81,19,1.000000
23,83,23,0.500000
23,87,2,0.200000
23,88,13,1.000000
23,92,1,1.000000
23,93,11,0.500000
23,96,9,2.000000
24,4,14,1.000000
24,10,0,1.000000
24,30,17,0.500000
24,32,15,0.500000
24,35,8,1.000000
24,35,15,0.500000
24,36,14,0.333333
24,37,3,0.200000
24,38,1,0.200000
24,38,18,0.333333
24,39,5,0.500000
24,39,10,0.500000
24,39,13,0.500000
24,39,18,0.333333
24,40,1,0.666667
24,40,4,1.000000
24,41,2,0.200000
24,41,10,1.000000
24,42,1,0.142857
24,42,2,0.333333
24,42,18,0.500000
24,42,23,1.000000
24,51,1,0.095238
24,51,3,0.142857
24,51,4,0.117647
24,51,8,1.000000
24,51,15,0.333333
24,51,16,0.500000
24,51,18,0.142857
24,51,20,0.111111
24,51,21,0.500000
24,51,22,0.166667
24,51,23,0.117647
24,52,0,0.095238
24,52,2,0.050000
24,52,3,0.131148
24,52,4,0.020833
24,52,5,0.272727
24,52,6,0.181818
24,52,7,0.181818
24,52,8,0.400000
24,52,9,0.444444
24,52,10,0.400000
24,52,11,0.100000
24,52,12,0.200000
24,52,13,0.500000
24,52,14,0.238095
24,52,15,0.222222
24,52,16,0.538462
24,52,17,0.300000
24,52,18,0.105263
24,52,20,0.142857
24,52,21,0.133333
24,52,22,0.052632
24,53,0,0.333333
24,53,1,0.058824
24,53,2,0.090909
24,53,3,0.020408
24,53,4,0.055556
24,53,5,0.076923
24,53,11,0.200000
24,53,13,0.250000
24,53,16,0.250000
24,53,17,0.142857
24,53,18,0.200000
24,53,21,0.133333
24,54,0,0.125000
24,54,1,0.045455
24,54,3,0.076923
24,54,4,0.029412
24,54,5,0.054054
24,54,8,0.200000
24,54,10,0.166667
24,54,17,0.333333
24,54,18,0.250000
24,54,19,0.333333
24,54,20,0.100000
24,54,21,0.090909
24,54,23,0.111111
24,55,0,0.125000
24,55,1,0.032258
24,55,2,0.120000
24,55,3,0.021739
24,55,4,0.035088
24,55,5,0.076923
24,55,6,0.076923
24,55,8,0.750000
24,55,9,0.666667
24,55,10,0.555556
24,55,11,0.307692
24,55,12,0.250000
24,55,13,0.250000
24,55,18,0.142857
24,56,0,0.272727
24,56,1,0.023256
24,56,2,0.020000
24,56,3,0.092308
24,56,4,0.083333
24,56,7,0.300000
24,56,11,0.333333
24,56,23,0.095238
24,57,0,0.416667
24,57,1,0.066667
24,57,2,0.020833
24,57,3,0.065217
24,57,4,0.121951
24,57,5,0.150000
24,57,6,0.266667
24,57,7,0.307692
24,57,8,0.250000
24,57,9,0.375000
24,57,10,0.642857
24,57,11,0.230769
24,57,12,0.416667
24,57,13,0.222222
24,57,14,0.300000
24,57,15,0.294118
24,57,16,0.166667
24,57,17,0.238095
24,57,18,0.266667
24,57,19,0.217391
24,57,20,0.153846
24,57,21,0.133333
24,57,22,0.066667
24,57,23,0.100000
24,58,0,0.500000
24,58,1,0.187500
24,58,2,0.111111
24,58,3,0.040816
24,58,4,0.064516
24,58,5,0.083333
24,58,6,0.071429
24,58,7,5.000000
24,58,8,0.142857
24,58,10,0.111111
24,58,11,0.200000
24,58,16,0.500000
24,58,18,0.125000
24,58,20,0.133333
24,59,0,0.055556
24,59,1,0.062500
24,59,2,0.025641
24,59,3,0.021739
24,59,4,0.047619
24,59,5,0.033333
24,59,6,0.153846
24,59,7,0.600000
24,59,10,0.111111
24,59,13,0.500000
24,59,20,0.100000
24,60,4,0.076923
24,60,5,0.250000
24,60,7,0.500000
24,60,11,0.666667
24,60,21,1.000000
24,61,0,0.500000
24,61,1,0.181818
24,61,3,0.200000
24,61,5,0.166667
24,61,13,0.400000
24,61,14,0.714286
24,61,15,0.333333
24,61,16,0.363636
24,61,17,0.357143
24,61,20,0.200000
24,61,22,0.100000
24,62,2,0.090909
24,62,4,0.142857
24,65,6,0.333333
24,65,11,0.250000
24,65,16,0.200000
24,65,17,0.333333
24,66,9,1.000000
24,67,1,1.000000
24,67,20,0.666667
24,69,10,1.000000
24,69,11,2.000000
24,69,12,1.000000
24,69,13,1.000000
24,69,14,1.000000
24,69,15,1.000000
24,69,16,1.000000
24,69,17,1.000000
24,69,18,1.000000
24,69,19,1.000000
24,75,14,1.000000
24,78,2,1.000000
24,78,4,0.250000
24,82,20,0.500000
24,84,12,1.000000
24,85,15,1.000000
24,85,16,1.000000
24,87,8,0.500000
24,88,5,0.333333
24,90,0,1.000000
24,92,1,0.500000
24,95,9,1.000000
25,10,2,1.000000
25,31,1,0.500000
25,32,3,0.285714
25,33,5,1.000000
25,33,16,1.000000
25,34,5,3.000000
25,34,8,1.000000
25,38,2,0.250000
25,41,3,0.111111
25,42,0,1.800000
25,42,1,0.550000
25,42,2,0.263158
25,42,3,0.300000
25,42,4,0.380952
25,42,5,0.461538
25,42,7,0.400000
25,42,15,0.500000
25,42,17,0.250000
25,42,19,1.000000
25,42,21,0.200000
25,43,3,2.000000
25,43,6,0.250000
25,43,8,1.000000
25,48,10,1.000000
25,48,12,0.500000
25,48,18,1.000000
25,49,1,0.250000
25,49,10,0.333333
25,49,11,1.000000
25,49,12,1.333333
25,49,13,0.500000
25,49,14,1.000000
25,49,16,1.000000
25,50,2,0.111111
25,50,3,0.133333
25,50,4,0.157895
