Episode:3372, reward39.4, passenger47
Episode:3373, reward-423.2, passenger2
Episode:3374, reward-180.0, passenger22
Episode:3375, reward-242.4, passenger19
Episode:3376, reward-163.5, passenger25
Episode:3377, reward-346.3, passenger6
Episode:3378, reward-20.0, passenger38
Episode:3379, reward-443.2, passenger0
Episode:3380, reward-428.4, passenger13
Episode:3381, reward-139.0, passenger36
Episode:3382, reward-140.9, passenger26
Episode:3383, reward-401.6, passenger2
Episode:3384, reward-360.5, passenger8
Episode:3385, reward-121.6, passenger30
Episode:3386, reward-359.0, passenger5
Episode:3387, reward47.0, passenger42
Episode:3388, reward-301.9, passenger9
Episode:3389, reward-51.2, passenger32
Episode:3390, reward-58.7, passenger38
Episode:3391, reward-414.7, passenger6
Episode:3392, reward-7.0, passenger42
Episode:3393, reward-39.2, passenger35
Episode:3394, reward-200.3, passenger26
Episode:3395, reward-8.1, passenger40
Episode:3396, reward-119.1, passenger37
Episode:3397, reward-84.4, passenger33
Episode:3398, reward-225.6, passenger25
Episode:3399, reward-400.9, passenger9
Episode:3400, reward-207.7, passenger24
Episode:3401, reward-278.2, passenger12
Episode:3402, reward-310.9, passenger9
Episode:3403, reward-427.9, passenger0
Episode:3404, reward-342.3, passenger10
Episode:3405, reward63.0, passenger49
Episode:3406, reward-392.5, passenger3
Episode:3407, reward-224.2, passenger21
Episode:3408, reward15.8, passenger45
Episode:3409, reward-73.4, passenger44
Episode:3410, reward-212.3, passenger23
Episode:3411, reward42.4, passenger50
Episode:3412, reward-384.2, passenger5
Episode:3413, reward-61.6, passenger36
Episode:3414, reward-403.5, passenger1
Episode:3415, reward-104.3, passenger32
Episode:3416, reward-233.9, passenger23
Episode:3417, reward-185.9, passenger26
Episode:3418, reward-257.6, passenger20
Episode:3419, reward-453.9, passenger1
Episode:3420, reward-251.8, passenger24
Episode:3421, reward-332.6, passenger8
Episode:3422, reward-355.9, passenger9
Episode:3423, reward-81.0, passenger31
Episode:3424, reward-151.7, passenger26
Episode:3425, reward-379.8, passenger4
Episode:3426, reward-116.4, passenger28
Episode:3427, reward-305.5, passenger9
Episode:3428, reward-128.9, passenger38
Episode:3429, reward-417.1, passenger0
Episode:3430, reward-202.7, passenger20
Episode:3431, reward-187.8, passenger25
Episode:3432, reward-288.9, passenger13
Episode:3433, reward-519.7, passenger0
Episode:3434, reward-179.1, passenger22
Episode:3435, reward-178.7, passenger26
Episode:3436, reward365.4, passenger76
Episode:3437, reward-373.3, passenger6
Episode:3438, reward-347.5, passenger12
Episode:3439, reward-233.2, passenger21
Episode:3440, reward60.7, passenger44
Episode:3441, reward-18.8, passenger41
Episode:3442, reward-210.6, passenger22
Episode:3443, reward-276.1, passenger15
Episode:3444, reward-312.6, passenger10
Episode:3445, reward-326.5, passenger15
Episode:3446, reward-248.2, passenger15
Episode:3447, reward-275.0, passenger17
Episode:3448, reward-408.0, passenger1
Episode:3449, reward-204.3, passenger22
Episode:3450, reward-94.3, passenger33
Episode:3451, reward-441.4, passenger0
Episode:3452, reward-391.7, passenger2
Episode:3453, reward155.5, passenger56
Episode:3454, reward-225.5, passenger26
Episode:3455, reward138.9, passenger52
Episode:3456, reward-183.3, passenger25
Episode:3457, reward34.9, passenger47
Episode:3458, reward-127.8, passenger31
Episode:3459, reward-160.2, passenger22
Episode:3460, reward22.8, passenger43
Episode:3461, reward-426.1, passenger0
Episode:3462, reward-240.0, passenger16
Episode:3463, reward89.8, passenger47
Episode:3464, reward-280.1, passenger11
Episode:3465, reward-168.6, passenger28
Episode:3466, reward-163.4, passenger26
Episode:3467, reward-136.3, passenger27
Episode:3468, reward-200.7, passenger22
Episode:3469, reward-251.2, passenger21
Episode:3470, reward172.1, passenger60
Episode:3471, reward-89.6, passenger35
Episode:3472, reward-166.6, passenger30
Episode:3473, reward-243.3, passenger19
Episode:3474, reward-530.5, passenger0
Episode:3475, reward-439.4, passenger2
Episode:3476, reward74.2, passenger44
Episode:3477, reward-483.7, passenger0
Episode:3478, reward-60.6, passenger37
Episode:3479, reward-50.9, passenger34
Episode:3480, reward-173.5, passenger24
Episode:3481, reward-497.2, passenger0
Episode:3482, reward108.5, passenger54
Episode:3483, reward-114.5, passenger33
Episode:3484, reward-53.3, passenger38
Episode:3485, reward9.0, passenger40
Episode:3486, reward-124.9, passenger33
Episode:3487, reward-168.0, passenger25
Episode:3488, reward53.3, passenger42
Episode:3489, reward-167.4, passenger22
Episode:3490, reward-344.1, passenger10
Episode:3491, reward-45.2, passenger38
Episode:3492, reward-248.3, passenger14
Episode:3493, reward-479.1, passenger1
Episode:3494, reward176.5, passenger63
Episode:3495, reward-139.9, passenger27
Episode:3496, reward-349.1, passenger5
Episode:3497, reward-406.7, passenger5
Episode:3498, reward-436.8, passenger1
Episode:3499, reward-439.6, passenger0
Episode:3500, reward-127.0, passenger39
Episode:3501, reward12.8, passenger42
Episode:3502, reward-4.2, passenger43
Episode:3503, reward-352.4, passenger8
Episode:3504, reward275.1, passenger64
Episode:3505, reward22.0, passenger44
Episode:3506, reward-410.4, passenger4
Episode:3507, reward-157.2, passenger25
Episode:3508, reward-340.6, passenger9
Episode:3509, reward-229.8, passenger19
Episode:3510, reward-216.5, passenger26
Episode:3511, reward-282.2, passenger17
Episode:3512, reward151.5, passenger52
Episode:3513, reward53.9, passenger48
Episode:3514, reward-277.2, passenger13
Episode:3515, reward89.6, passenger45
Episode:3516, reward-443.2, passenger0
Episode:3517, reward-246.7, passenger21
Episode:3518, reward-219.6, passenger22
Episode:3519, reward-171.2, passenger29
Episode:3520, reward-223.7, passenger17
Episode:3521, reward-244.3, passenger18
Episode:3522, reward-282.0, passenger19
Episode:3523, reward-60.9, passenger34
Episode:3524, reward48.3, passenger46
Episode:3525, reward-85.8, passenger37
Episode:3526, reward-445.0, passenger0
Episode:3527, reward-400.0, passenger0
Episode:3528, reward-53.7, passenger34
Episode:3529, reward-365.9, passenger8
Episode:3530, reward-91.9, passenger30
Episode:3531, reward304.8, passenger73
Episode:3532, reward-354.5, passenger5
Episode:3533, reward-464.8, passenger0
Episode:3534, reward-328.2, passenger7
Episode:3535, reward-441.4, passenger0
Episode:3536, reward-50.5, passenger39
Episode:3537, reward-187.9, passenger24
Episode:3538, reward-175.5, passenger22
Episode:3539, reward-448.5, passenger1
Episode:3540, reward10.3, passenger44
Episode:3541, reward-216.8, passenger23
Episode:3542, reward-307.5, passenger16
Episode:3543, reward-181.4, passenger26
Episode:3544, reward-100.5, passenger34
Episode:3545, reward68.1, passenger46
Episode:3546, reward1.6, passenger38
Episode:3547, reward374.3, passenger75
Episode:3548, reward157.2, passenger55
Episode:3549, reward-131.9, passenger26
Episode:3550, reward-172.2, passenger28
Episode:3551, reward-225.0, passenger22
Episode:3552, reward-165.4, passenger24
Episode:3553, reward-232.3, passenger21
Episode:3554, reward-206.3, passenger24
Episode:3555, reward-378.2, passenger2
Episode:3556, reward-406.9, passenger3
Episode:3557, reward-267.1, passenger15
Episode:3558, reward-101.4, passenger33
Episode:3559, reward-235.9, passenger21
Episode:3560, reward-480.1, passenger0
Episode:3561, reward116.8, passenger56
Episode:3562, reward-37.7, passenger40
Episode:3563, reward-187.0, passenger24
Episode:3564, reward-178.1, passenger23
Episode:3565, reward-350.8, passenger6
Episode:3566, reward-459.4, passenger0
Episode:3567, reward-391.7, passenger2
Episode:3568, reward-307.7, passenger14
Episode:3569, reward-440.3, passenger2
Episode:3570, reward-124.1, passenger32
Episode:3571, reward184.4, passenger57
Episode:3572, reward-456.7, passenger0
Episode:3573, reward206.2, passenger59
Episode:3574, reward-355.2, passenger7
Episode:3575, reward344.8, passenger77
Episode:3576, reward-137.1, passenger28
Episode:3577, reward-235.8, passenger22
Episode:3578, reward-162.2, passenger29
Episode:3579, reward-287.9, passenger14
Episode:3580, reward-8.7, passenger43
Episode:3581, reward-287.1, passenger13
Episode:3582, reward31.8, passenger43
Episode:3583, reward369.8, passenger75
Episode:3584, reward-359.0, passenger5
Episode:3585, reward-13.5, passenger40
Episode:3586, reward-449.5, passenger0
Episode:3587, reward257.6, passenger69
Episode:3588, reward-180.4, passenger27
Episode:3589, reward-403.2, passenger4
Episode:3590, reward-387.0, passenger4
Episode:3591, reward11.6, passenger39
Episode:3592, reward-43.8, passenger34
Episode:3593, reward-315.0, passenger13
Episode:3594, reward-249.8, passenger17
Episode:3595, reward-346.8, passenger10
Episode:3596, reward100.7, passenger48
Episode:3597, reward142.3, passenger50
Episode:3598, reward-437.8, passenger0
Episode:3599, reward-94.4, passenger32
Episode:3600, reward-401.5, passenger3
Episode:3601, reward-107.7, passenger34
Episode:3602, reward-197.7, passenger25
Episode:3603, reward-131.7, passenger28
Episode:3604, reward-475.6, passenger0
Episode:3605, reward-276.4, passenger21
Episode:3606, reward-393.3, passenger4
Episode:3607, reward238.0, passenger62
Episode:3608, reward112.1, passenger54
Episode:3609, reward228.9, passenger61
Episode:3610, reward-170.8, passenger24
Episode:3611, reward-460.3, passenger0
Episode:3612, reward-471.9, passenger1
Episode:3613, reward-112.7, passenger29
Episode:3614, reward-362.9, passenger11
Episode:3615, reward101.9, passenger51
Episode:3616, reward-19.1, passenger38
Episode:3617, reward247.9, passenger62
Episode:3618, reward-231.7, passenger18
Episode:3619, reward-130.9, passenger36
Episode:3620, reward-498.1, passenger0
Episode:3621, reward19.9, passenger41
Episode:3622, reward-146.2, passenger27
Episode:3623, reward-167.1, passenger25
Episode:3624, reward26.5, passenger44
Episode:3625, reward-98.4, passenger28
Episode:3626, reward-14.8, passenger36
Episode:3627, reward-54.6, passenger34
Episode:3628, reward27.9, passenger40
Episode:3629, reward-399.9, passenger1
Episode:3630, reward-115.0, passenger33
Episode:3631, reward155.0, passenger51
Episode:3632, reward127.0, passenger50
Episode:3633, reward-189.4, passenger27
Episode:3634, reward-307.9, passenger12
Episode:3635, reward-219.0, passenger19
Episode:3636, reward-230.9, passenger17
Episode:3637, reward50.1, passenger46
Episode:3638, reward-30.6, passenger40
Episode:3639, reward-139.1, passenger26
Episode:3640, reward186.3, passenger58
Episode:3641, reward-181.6, passenger24
Episode:3642, reward-249.2, passenger14
Episode:3643, reward-68.2, passenger42
Episode:3644, reward-113.7, passenger28
Episode:3645, reward-406.4, passenger8
Episode:3646, reward-218.6, passenger23
Episode:3647, reward-101.8, passenger39
Episode:3648, reward-155.2, passenger27
Episode:3649, reward280.6, passenger65
Episode:3650, reward36.5, passenger45
Episode:3651, reward-328.5, passenger13
Episode:3652, reward-399.4, passenger6
Episode:3653, reward-223.7, passenger17
Episode:3654, reward-193.1, passenger26
Episode:3655, reward191.7, passenger58
Episode:3656, reward-293.4, passenger13
Episode:3657, reward-23.9, passenger35
Episode:3658, reward-109.3, passenger27
Episode:3659, reward-404.3, passenger2
Episode:3660, reward-355.4, passenger5
Episode:3661, reward121.6, passenger50
Episode:3662, reward-217.3, passenger18
Episode:3663, reward-86.2, passenger33
Episode:3664, reward-280.9, passenger12
Episode:3665, reward-245.7, passenger22
Episode:3666, reward-296.2, passenger12
Episode:3667, reward-166.4, passenger23
Episode:3668, reward-240.0, passenger16
Episode:3669, reward-433.2, passenger1
Episode:3670, reward-250.6, passenger18
Episode:3671, reward367.5, passenger79
Episode:3672, reward-135.1, passenger30
Episode:3673, reward-181.3, passenger27
Episode:3674, reward-278.9, passenger14
Episode:3675, reward-264.7, passenger16
Episode:3676, reward-31.6, passenger39
Episode:3677, reward71.5, passenger44
Episode:3678, reward-275.7, passenger19
Episode:3679, reward-49.8, passenger37
Episode:3680, reward-451.3, passenger0
Episode:3681, reward244.0, passenger68
Episode:3682, reward-92.8, passenger39
Episode:3683, reward-143.9, passenger32
Episode:3684, reward-186.5, passenger20
Episode:3685, reward-227.1, passenger19
Episode:3686, reward-309.7, passenger12
Episode:3687, reward-96.9, passenger34
Episode:3688, reward-412.6, passenger0
Episode:3689, reward146.0, passenger60
Episode:3690, reward-497.1, passenger1
Episode:3691, reward-254.9, passenger20
Episode:3692, reward-96.6, passenger37
Episode:3693, reward194.3, passenger57
Episode:3694, reward-236.0, passenger20
Episode:3695, reward123.2, passenger48
Episode:3696, reward-336.4, passenger6
Episode:3697, reward-144.3, passenger28
Episode:3698, reward-177.7, passenger27
Episode:3699, reward-439.2, passenger4
Episode:3700, reward115.4, passenger51
Episode:3701, reward151.5, passenger61
Episode:3702, reward-282.9, passenger19
Episode:3703, reward-163.1, passenger29
Episode:3704, reward41.9, passenger45
Episode:3705, reward-158.8, passenger27
Episode:3706, reward-210.9, passenger19
Episode:3707, reward-386.5, passenger9
Episode:3708, reward392.1, passenger73
Episode:3709, reward-421.4, passenger2
Episode:3710, reward-145.4, passenger26
Episode:3711, reward-159.8, passenger26
Episode:3712, reward-384.9, passenger7
Episode:3713, reward-340.5, passenger10
Episode:3714, reward-296.0, passenger14
Episode:3715, reward-240.7, passenger18
Episode:3716, reward-424.3, passenger0
Episode:3717, reward-474.7, passenger0
Episode:3718, reward-198.0, passenger22
Episode:3719, reward-226.5, passenger16
Episode:3720, reward-449.0, passenger5
Episode:3721, reward-429.6, passenger1
Episode:3722, reward-420.3, passenger4
Episode:3723, reward-16.4, passenger38
Episode:3724, reward202.5, passenger58
Episode:3725, reward-34.7, passenger35
Episode:3726, reward-105.6, passenger28
Episode:3727, reward-28.9, passenger39
Episode:3728, reward-436.6, passenger3
Episode:3729, reward-347.2, passenger6
Episode:3730, reward-480.5, passenger5
Episode:3731, reward26.3, passenger42
Episode:3732, reward14.9, passenger45
Episode:3733, reward-115.0, passenger33
Episode:3734, reward-358.8, passenger7
Episode:3735, reward-398.0, passenger2
Episode:3736, reward-370.8, passenger4
Episode:3737, reward55.3, passenger44
Episode:3738, reward-175.4, passenger23
Episode:3739, reward-63.8, passenger32
Episode:3740, reward-91.7, passenger32
Episode:3741, reward127.9, passenger50
Episode:3742, reward-78.4, passenger30
Episode:3743, reward205.5, passenger61
Episode:3744, reward-298.1, passenger20
Episode:3745, reward82.8, passenger49
Episode:3746, reward143.8, passenger56
Episode:3747, reward4.4, passenger39
Episode:3748, reward-361.8, passenger4
Episode:3749, reward-238.3, passenger15
Episode:3750, reward-134.3, passenger29
Episode:3751, reward40.0, passenger44
Episode:3752, reward-325.9, passenger12
Episode:3753, reward254.4, passenger64
Episode:3754, reward-156.4, passenger24
Episode:3755, reward-259.8, passenger16
Episode:3756, reward72.1, passenger50
Episode:3757, reward-390.7, passenger3
Episode:3758, reward-58.6, passenger39
Episode:3759, reward-102.3, passenger34
Episode:3760, reward-198.3, passenger19
Episode:3761, reward-180.7, passenger24
Episode:3762, reward-289.8, passenger13
Episode:3763, reward-115.4, passenger29
Episode:3764, reward46.9, passenger41
Episode:3765, reward-445.0, passenger0
Episode:3766, reward-75.4, passenger33
Episode:3767, reward-177.9, passenger25
Episode:3768, reward-146.5, passenger24
Episode:3769, reward13.7, passenger42
Episode:3770, reward-400.0, passenger0
Episode:3771, reward-233.5, passenger18
Episode:3772, reward-275.2, passenger19
Episode:3773, reward-205.1, passenger23
Episode:3774, reward-420.5, passenger2
Episode:3775, reward-114.6, passenger37
Episode:3776, reward-246.7, passenger21
Episode:3777, reward-118.1, passenger29
Episode:3778, reward64.9, passenger50
Episode:3779, reward-188.2, passenger21
Episode:3780, reward-236.0, passenger20
Episode:3781, reward-52.8, passenger34
Episode:3782, reward-436.1, passenger8
Episode:3783, reward-99.9, passenger31
Episode:3784, reward-280.6, passenger15
Episode:3785, reward-171.1, passenger21
Episode:3786, reward-290.9, passenger11
Episode:3787, reward-414.4, passenger0
Episode:3788, reward-351.4, passenger9
Episode:3789, reward81.8, passenger48
Episode:3790, reward-68.3, passenger32
Episode:3791, reward-307.2, passenger10
Episode:3792, reward-464.8, passenger0
Episode:3793, reward-3.3, passenger43
Episode:3794, reward45.8, passenger48
Episode:3795, reward43.3, passenger50
Episode:3796, reward-381.2, passenger8
Episode:3797, reward277.5, passenger70
Episode:3798, reward-145.3, passenger27
Episode:3799, reward-266.3, passenger14
Episode:3800, reward-436.0, passenger0
Episode:3801, reward-181.5, passenger25
Episode:3802, reward-346.0, passenger9
Episode:3803, reward-217.0, passenger21
Episode:3804, reward-258.4, passenger21
Episode:3805, reward-116.3, passenger29
Episode:3806, reward-68.5, passenger39
Episode:3807, reward-443.0, passenger2
Episode:3808, reward-399.6, passenger4
Episode:3809, reward-208.2, passenger19
Episode:3810, reward-398.0, passenger2
Episode:3811, reward-389.6, passenger5
Episode:3812, reward-413.5, passenger0
Episode:3813, reward-23.2, passenger42
Episode:3814, reward-138.3, passenger25
Episode:3815, reward-176.0, passenger26
Episode:3816, reward32.5, passenger41
Episode:3817, reward340.5, passenger79
Episode:3818, reward-291.1, passenger18
Episode:3819, reward321.3, passenger76
Episode:3820, reward-238.2, passenger16
Episode:3821, reward-411.2, passenger5
Episode:3822, reward-329.6, passenger11
Episode:3823, reward223.6, passenger62
Episode:3824, reward-176.8, passenger27
Episode:3825, reward-176.3, passenger23
Episode:3826, reward-350.6, passenger8
Episode:3827, reward-187.2, passenger22
Episode:3828, reward-158.9, passenger26
Episode:3829, reward-215.9, passenger23
Episode:3830, reward186.8, passenger63
Episode:3831, reward-212.6, passenger20
Episode:3832, reward-100.9, passenger39
Episode:3833, reward-208.7, passenger23
Episode:3834, reward-182.0, passenger20
Episode:3835, reward-378.6, passenger7
Episode:3836, reward-333.1, passenger12
Episode:3837, reward-79.8, passenger34
Episode:3838, reward-51.7, passenger36
Episode:3839, reward-236.0, passenger20
Episode:3840, reward85.3, passenger47
Episode:3841, reward-414.4, passenger0
Episode:3842, reward95.5, passenger50
Episode:3843, reward-233.4, passenger19
Episode:3844, reward25.4, passenger42
Episode:3845, reward-213.4, passenger21
Episode:3846, reward61.0, passenger47
Episode:3847, reward-198.7, passenger24
Episode:3848, reward-315.5, passenger8
Episode:3849, reward-348.5, passenger11
Episode:3850, reward16.5, passenger42
Episode:3851, reward-373.3, passenger6
Episode:3852, reward-409.0, passenger0
Episode:3853, reward181.7, passenger57
Episode:3854, reward289.9, passenger68
Episode:3855, reward-55.7, passenger32
Episode:3856, reward-124.7, passenger26
Episode:3857, reward-238.5, passenger22
Episode:3858, reward-184.6, passenger21
Episode:3859, reward-429.5, passenger2
Episode:3860, reward-147.9, passenger28
Episode:3861, reward-363.9, passenger10
Episode:3862, reward-293.8, passenger18
Episode:3863, reward-276.1, passenger15
Episode:3864, reward-109.9, passenger30
Episode:3865, reward-93.1, passenger36
Episode:3866, reward-170.6, passenger35
Episode:3867, reward-392.3, passenger5
Episode:3868, reward-429.7, passenger0
Episode:3869, reward56.0, passenger42
Episode:3870, reward108.5, passenger54
Episode:3871, reward129.0, passenger52
Episode:3872, reward-228.0, passenger19
Episode:3873, reward-405.4, passenger0
Episode:3874, reward94.6, passenger50
Episode:3875, reward-214.9, passenger24
Episode:3876, reward-287.4, passenger19
Episode:3877, reward-134.4, passenger32
Episode:3878, reward-402.3, passenger4
Episode:3879, reward162.0, passenger58
Episode:3880, reward202.9, passenger62
Episode:3881, reward-155.4, passenger25
Episode:3882, reward-350.7, passenger7
Episode:3883, reward104.3, passenger48
Episode:3884, reward-339.9, passenger7
Episode:3885, reward-326.9, passenger11
Episode:3886, reward-47.3, passenger35
Episode:3887, reward-238.7, passenger20
Episode:3888, reward172.9, passenger59
Episode:3889, reward-121.7, passenger29
Episode:3890, reward19.3, passenger44
Episode:3891, reward-407.0, passenger2
Episode:3892, reward-286.9, passenger15
Episode:3893, reward-147.8, passenger29
Episode:3894, reward-10.2, passenger37
Episode:3895, reward-156.6, passenger26
Episode:3896, reward-65.5, passenger33
Episode:3897, reward-355.6, passenger12
Episode:3898, reward-159.4, passenger30
Episode:3899, reward-264.1, passenger18
Episode:3900, reward-474.2, passenger5
Episode:3901, reward-405.3, passenger1
Episode:3902, reward372.0, passenger79
Episode:3903, reward145.9, passenger59
Episode:3904, reward-215.3, passenger20
Episode:3905, reward-275.3, passenger14
Episode:3906, reward-327.6, passenger13
Episode:3907, reward-273.0, passenger19
Episode:3908, reward-159.7, passenger27
Episode:3909, reward-103.5, passenger31
Episode:3910, reward-375.0, passenger7
Episode:3911, reward57.1, passenger48
Episode:3912, reward-334.0, passenger12
Episode:3913, reward-447.6, passenger1
Episode:3914, reward-86.9, passenger35
Episode:3915, reward-258.3, passenger22
Episode:3916, reward-244.3, passenger18
Episode:3917, reward-285.1, passenger15
Episode:3918, reward-86.2, passenger33
Episode:3919, reward-229.3, passenger24
Episode:3920, reward-187.2, passenger31
Episode:3921, reward-107.8, passenger33
Episode:3922, reward115.7, passenger54
Episode:3923, reward-16.1, passenger41
Episode:3924, reward-432.2, passenger2
Episode:3925, reward-234.5, passenger17
Episode:3926, reward221.3, passenger57
Episode:3927, reward-89.7, passenger34
Episode:3928, reward-432.4, passenger0
Episode:3929, reward-28.0, passenger39
Episode:3930, reward-233.5, passenger18
Episode:3931, reward92.8, passenger50
Episode:3932, reward-366.2, passenger5
Episode:3933, reward-160.1, passenger23
Episode:3934, reward-165.2, passenger26
Episode:3935, reward-14.5, passenger39
Episode:3936, reward-285.0, passenger16
Episode:3937, reward13.9, passenger44
Episode:3938, reward-214.1, passenger23
Episode:3939, reward-309.8, passenger11
Episode:3940, reward303.1, passenger65
Episode:3941, reward-177.2, passenger23
Episode:3942, reward-344.0, passenger11
Episode:3943, reward-340.8, passenger7
Episode:3944, reward-337.9, passenger9
Episode:3945, reward-165.4, passenger24
Episode:3946, reward-328.8, passenger10
Episode:3947, reward-231.0, passenger16
Episode:3948, reward-417.9, passenger1
Episode:3949, reward139.9, passenger62
Episode:3950, reward91.6, passenger47
Episode:3951, reward-411.1, passenger6
Episode:3952, reward-232.2, passenger22
Episode:3953, reward10.4, passenger45
Episode:3954, reward-153.4, passenger27
Episode:3955, reward-300.8, passenger11
Episode:3956, reward-179.5, passenger27
Episode:3957, reward-115.3, passenger30
Episode:3958, reward120.1, passenger53
Episode:3959, reward-203.5, passenger21
Episode:3960, reward281.5, passenger65
Episode:3961, reward-30.2, passenger44
Episode:3962, reward-485.5, passenger0
Episode:3963, reward-259.7, passenger17
Episode:3964, reward294.9, passenger64
Episode:3965, reward-486.4, passenger0
Episode:3966, reward-396.9, passenger4
Episode:3967, reward39.2, passenger45
Episode:3968, reward-200.9, passenger20
Episode:3969, reward-97.9, passenger33
Episode:3970, reward-214.1, passenger23
Episode:3971, reward-7.1, passenger41
Episode:3972, reward144.3, passenger52
Episode:3973, reward-154.4, passenger26
Episode:3974, reward11.1, passenger43
Episode:3975, reward-31.8, passenger37
Episode:3976, reward-359.1, passenger4
Episode:3977, reward-105.4, passenger30
Episode:3978, reward108.2, passenger60
Episode:3979, reward-426.4, passenger6
Episode:3980, reward80.9, passenger57
Episode:3981, reward-271.5, passenger16
Episode:3982, reward-173.2, passenger27
Episode:3983, reward-415.3, passenger0
Episode:3984, reward-309.8, passenger11
Episode:3985, reward-54.6, passenger34
Episode:3986, reward380.8, passenger77
Episode:3987, reward-251.0, passenger14
Episode:3988, reward-28.2, passenger37
Episode:3989, reward-5.4, passenger40
Episode:3990, reward-73.0, passenger30
Episode:3991, reward-475.6, passenger0
Episode:3992, reward-401.5, passenger12
Episode:3993, reward-18.2, passenger38
Episode:3994, reward-117.1, passenger30
Episode:3995, reward-223.6, passenger18
Episode:3996, reward-326.0, passenger20
Episode:3997, reward-151.4, passenger29
Episode:3998, reward-219.6, passenger22
Episode:3999, reward46.4, passenger45
Episode:4000, reward-165.3, passenger25
Episode:4001, reward-207.4, passenger18
Episode:4002, reward-361.6, passenger6
Episode:4003, reward60.5, passenger51
Episode:4004, reward-29.1, passenger37
Episode:4005, reward-317.8, passenger12
Episode:4006, reward-409.0, passenger0
Episode:4007, reward-134.5, passenger27
Episode:4008, reward45.7, passenger47
Episode:4009, reward-255.4, passenger15
Episode:4010, reward-39.2, passenger35
Episode:4011, reward-277.3, passenger16
Episode:4012, reward-496.1, passenger2
Episode:4013, reward129.0, passenger52
Episode:4014, reward27.3, passenger43
Episode:4015, reward-248.1, passenger16
Episode:4016, reward-178.8, passenger25
Episode:4017, reward-134.3, passenger29
Episode:4018, reward-314.1, passenger13
Episode:4019, reward-17.6, passenger44
Episode:4020, reward-133.7, passenger26
Episode:4021, reward53.0, passenger48
Episode:4022, reward-195.4, passenger21
Episode:4023, reward-262.7, passenger14
Episode:4024, reward-403.6, passenger9
Episode:4025, reward146.6, passenger57
Episode:4026, reward-477.4, passenger0
Episode:4027, reward-241.8, passenger25
Episode:4028, reward-225.3, passenger19
Episode:4029, reward-403.1, passenger14
Episode:4030, reward-186.4, passenger21
Episode:4031, reward104.4, passenger49
Episode:4032, reward92.7, passenger49
Episode:4033, reward-269.7, passenger16
Episode:4034, reward-301.7, passenger11
Episode:4035, reward-253.9, passenger21
Episode:4036, reward-258.9, passenger16
Episode:4037, reward-174.6, passenger22
Episode:4038, reward-100.6, passenger33
Episode:4039, reward-193.4, passenger23
Episode:4040, reward-31.8, passenger37
Episode:4041, reward-50.6, passenger38
Episode:4042, reward-361.5, passenger7
Episode:4043, reward-19.3, passenger36
Episode:4044, reward-43.8, passenger34
Episode:4045, reward-494.5, passenger0
Episode:4046, reward126.4, passenger53
Episode:4047, reward-32.5, passenger39
Episode:4048, reward53.6, passenger45
Episode:4049, reward107.4, passenger52
Episode:4050, reward-164.6, passenger23
Episode:4051, reward-237.1, passenger18
Episode:4052, reward97.2, passenger49
Episode:4053, reward3.2, passenger45
Episode:4054, reward-203.9, passenger26
Episode:4055, reward-414.3, passenger1
Episode:4056, reward-110.0, passenger29
Episode:4057, reward-392.0, passenger8
Episode:4058, reward-314.9, passenger14
Episode:4059, reward-304.2, passenger13
Episode:4060, reward62.0, passenger48
Episode:4061, reward184.4, passenger57
Episode:4062, reward-259.1, passenger14
Episode:4063, reward-180.1, passenger21
Episode:4064, reward-448.1, passenger5
Episode:4065, reward-167.3, passenger23
Episode:4066, reward-407.5, passenger6
Episode:4067, reward-287.0, passenger23
Episode:4068, reward-354.2, passenger8
Episode:4069, reward-243.5, passenger17
Episode:4070, reward-290.2, passenger18
Episode:4071, reward-87.0, passenger34
Episode:4072, reward112.7, passenger51
Episode:4073, reward-154.8, passenger31
Episode:4074, reward-457.5, passenger1
Episode:4075, reward-146.3, passenger26
Episode:4076, reward-28.7, passenger41
Episode:4077, reward-251.7, passenger16
Episode:4078, reward-422.5, passenger0
Episode:4079, reward-52.9, passenger33
Episode:4080, reward-112.4, passenger32
Episode:4081, reward-18.6, passenger43
Episode:4082, reward-215.2, passenger21
Episode:4083, reward166.2, passenger55
Episode:4084, reward381.8, passenger78
Episode:4085, reward-397.7, passenger5
Episode:4086, reward-33.2, passenger41
Episode:4087, reward103.1, passenger54
Episode:4088, reward-338.7, passenger10
Episode:4089, reward-233.6, passenger26
Episode:4090, reward-319.5, passenger13
Episode:4091, reward-138.7, passenger30
Episode:4092, reward-281.8, passenger12
Episode:4093, reward-111.7, passenger30
Episode:4094, reward-112.1, passenger35
Episode:4095, reward-431.5, passenger0
Episode:4096, reward371.2, passenger80
Episode:4097, reward-395.8, passenger6
Episode:4098, reward-53.1, passenger40
Episode:4099, reward-447.7, passenger0
Episode:4100, reward62.7, passenger46
Episode:4101, reward-62.7, passenger34
Episode:4102, reward43.3, passenger41
Episode:4103, reward-101.0, passenger38
Episode:4104, reward-180.1, passenger30
Episode:4105, reward-341.8, passenger6
Episode:4106, reward122.3, passenger48
Episode:4107, reward-302.3, passenger14
Episode:4108, reward-288.9, passenger13
Episode:4109, reward-158.1, passenger25
Episode:4110, reward-253.7, passenger14
Episode:4111, reward14.2, passenger38
Episode:4112, reward-244.0, passenger21
Episode:4113, reward-79.7, passenger35
Episode:4114, reward-185.5, passenger30
Episode:4115, reward-240.8, passenger16
